"Je viens d'aller consulter un médecin, car je ne pouvais plus dormir.","B1"
"Le sens des textes, qui se confond avec ces deux expériences, apparait clairement comme inséparable du décalage pragmatique, volontairement instauré, entre l'oeuvre philosophique et le ridicule d'une énonciation musicale.","C2"
"Ses soeurs furent tellement enthousiasmées de son projet, elles l'embrassaient avec une joie si bruyante qu'il prit à la main quelques diamants qui restaient encore à cacher, et voulut partir sur-le-champ.","C1"
"HomeExchange, la plateforme par laquelle la famille est passée a vu ses demandes d'échanges de maison entre particuliers doubler cet été par rapport à l'année dernière.","B1"
"Qu'il revienne, s'il l'ose !","B1"
"Un ânier, son sceptre à la main, menait, en empereur romain, deux coursiers à longues oreilles.","B2"
"Or, Internet et les réseaux sociaux mobilisent toute notre attention et ne permettent pas de trouver cette tranquillité d'esprit.","C1"
"Londres est différent de Paris.","A1"
"La chasse est également liée à l'exploitation forestière, le commerce du gibier offrant des possibilités lucratives.","B2"
"Je vais lui offrir un livre que j'aime beaucoup : ""Kurt et le poisson"", tu connais?","A2"
"J'ai vu Christine et elle m'a dit que tout va bien pour toi.","A2"
"Donc, juste dans ma zone personnelle, donc, je fais la mise en place pour une centaine de clients ce soir","A2"
"Il y a beaucoup de choses à faire à Paris, crois-moi.","A1"
"Il veut leur faire une surprise.","A2"
"Si j'ai un accident, mon coeur ou mon foie pourront être utilisés.","B1"
"Le slogan ""100 % de nos clients achètent nos produits"" est une tautologie.","C2"
"Pour voyager en Sibérie, à Venise, autour du monde, essuyer une tempête en Atlantique, ou reconstruire une société sur une île déserte, il suffit que nous ouvrions un livre","C2"
"Dans le cadre d'une recherche en sociolinguistique urbaine, s'intéressant aux parlers de jeunes en parcours d'insertion sociale et professionnelle, évoluant au sein de centres de formation, nous nous sommes interrogées sur la construction et l'hétérogénéité des interactions dans le cadre de situations de communication données, dont témoigne la diversité des corpus recueillis.","C2"
"Après la chute de Napoléon, certains personnages puissants à Milan firent assommer dans les rues le comte Prina, ancien ministre du roi d'Italie, et homme du premier mérite.","C1"
"Je n'aime pas dessiner.","A1"
"À 40 ans, il est usé","B2"
"Jusqu'à ce récit exceptionnel qu'est Migrations, premier roman de l'Australienne Charlotte McConaghy, sur des vies à bout de souffle.","C1"
"Quel sport est-ce que vous faites ?","A1"
"J'ai deux frères","A1"
"Elle acheta une barque que Fabrice, la marquise et elle ornèrent de leurs mains, car on manquait d'argent pour tout, au milieu de l'état de maison le plus splendide ; depuis sa disgrâce le marquis del Dongo avait redoublé de faste aristocratique.","C1"
"Un garçon tombé du Midi à Paris, avec l'audace aimable d'un aventurier et, dès le lendemain, des histoires de femme, une continuelle exploitation de la femme, le scandale d'un flagrant délit, dont le quartier parlait encore ; puis, la conquête brusque et inexplicable de Mme Hédouin, qui lui avait apporté le Bonheur des dames.","C2"
"Un bruit qui se produit dans l'estomac quand on a faim.","A2"
"Un saison parfaite pour les sorcières","A1"
"Il est entré dans la mauvaise chambre et a surpris des inconnus.","B1"
"Cette deuxième explication plus tardive semble avoir l'avantage pour certains de retirer les Amérindiens de l'équation, ce qui entache d'autant sa crédibilité","B2"
"Quelquefois je cherchais à contraindre mon ennui ; je me réfugiais dans une taciturnité profonde : on prenait cette taciturnité pour du dédain.","C2"
"Bonne semaine et à bientôt Merci beaucoup Lida !","A1"
"Mais on peut aussi imaginer un robot allié ou compagnon, voire amant.","C2"
"C'est un métier très complet.","A1"
"Elle me raconta ce qu'elle avait souffert en essayant de s'éloigner de moi ; que de fois elle avait espéré que je la découvrirais malgré ses efforts ; comment le moindre bruit qui frappait ses oreilles lui paraissait annoncer mon arrivée ; quel trouble, quelle joie, quelle crainte elle avait ressentis en me revoyant ; par quelle défiance d'elle-même, pour concilier le penchant de son coeur avec la prudence, elle s'était livrée aux distractions du monde, avait recherché la foule qu'elle fuyait auparavant.","C2"
"Alors après, on va bien distinguer dans les dettes : les dettes publiques, privées, multilatérales.Voilà, parce que de quelles dettes parle-t-on ?","B2"
"De là je contemplais Ellénore : elle me parut légèrement changée, elle était plus pâle que de coutume.","C2"
"Savoir exactement quelle sera la météo, quelles seront les soirées où vous devrez être habillée","B2"
"Je trouve qu'une lecture comme ça aide beaucoup à apprendre à mieux prononcer, à connaître plus de vocabulaire et en plus c'est très amusant.","B1"
"250 nouveaux talents seront sur le marché du travail d'ici la fin de l'année.","B1"
"Tu as entendu ce bruit ?","A2"
"La communication numérique offre la possibilité de combler de nombreux besoins existentiels, narcissiques et sociaux, difficiles à satisfaire dans la ""vie réelle"".","B2"
"La motocyclette était très peu fiable à ses débuts.","B2"
"Selon les familles, la soirée peut être animée par des lectures de contes horrifiques ou de poème évoquant Halloween.","B2"
"Après 13 ans, l'appareil articulatoire et phonatoire de l'enfant se fige, ce qui explique que les adultes ont tant de mal à apprendre les langues étrangères","C2"
"J'aimerais vous présenter un nouveau collègue, Jacques Servat qui arrive de Madrid où il vient de passer cinq ans dans un grand groupe d'ameublement au poste de chef d'équipe des commerciaux.","B1"
"Ceci dit, il reste qu'entre l'ovule et le spermatozoïde on observe des différences secondaires des plus intéressantes ; la singularité essentielle de l'ovule c'est qu'il est chargé de matériaux destinés à nourrir et à protéger l'embryon ; il accumule des réserves aux dépens desquelles le foetus édifiera ses tissus, réserves qui sont non une substance vivante mais une matière inerte ; il en résulte qu'il présente une forme massive, sphérique ou ellipsoïdale, et qu'il est relativement volumineux ; on sait quelles dimensions atteint l'oeuf de l'oiseau ; chez la femme l'ovule mesure 0, 13 mm de diamètre ; tandis que dans le sperme humain on trouve 60 000 spermatozoïdes par millimètre cube : la masse du spermatozoïde est extrêmement réduite, il a une queue filiforme, une petite tête allongée, aucune substance étrangère ne l'alourdit, il est tout entier vie ; cette structure le voue à la mobilité ; au lieu que l'ovule, où se trouve engrangé l'avenir du foetus, est un élément fixe : enfermé dans l'organisme femelle ou suspendu dans un milieu extérieur, il attend passivement la fécondation ; c'est le gamète mâle qui va à sa recherche ; le spermatozoïde est toujours une cellule nue, l'ovule est selon les espèces protégé ou non par une membrane ; mais en tout cas dès que le spermatozoïde entre en contact avec lui, il le bouscule, le fait osciller, et s'infiltre en lui : le gamète mâle abandonne sa queue, sa tête se gonfle et d'un mouvement tournant gagne le noyau ; pendant ce temps, l'oeuf forme aussitôt une membrane qui le ferme aux autres spermatozoïdes.","C2"
"Peux-tu m'aider?","A1"
"Votre amitié me soutenait : sans cette amitié je ne puis vivre.","C2"
"C'est un immeuble gris, pas très loin de l'école et de chez moi.","A2"
"La ""visio"" atténuera sans doute l'émotion des retrouvailles et la solennité des adieux.","C1"
"Il était déjà minuit et quart quand Pierre est rentré chez lui.","B1"
"Cependant une invincible timidité m'arrêtait : tous mes discours expiraient sur mes lèvres, ou se terminaient tout autrement que je ne l'avais projeté.","C2"
"Sixtine nous a cassé les couilles sur le forum de gestion de projet.","B2"
"J'ai 20 ans.","A1"
"Pis, leurs compagnons peuvent être saisis d'angoisse face à leur ménopause, observe la psychanalyste Jacqueline Schaeffer.","C1"
"Salut!","A1"
"Ils habitent en face d'une serveuse, Penny, dont le rêve est de devenir actrice.","B1"
"Alors, en quelque mois, éleveurs et fonctionnaires du Montana abattent, avec l'accord du parc, plus de 1000 bisons sans même vérifier s'ils sont porteurs de brucellose.","C1"
"Tu prends une douche et tu vas au lit.","A1"
"Il marcha pendant un an et un jour, se nourrissant de fruits et de racines.","B1"
"C'est cette première canicule qui avait notamment décidé Greta Thunberg à s'asseoir avec sa pancarte devant le parlement de Stockholm, c'était le début de la grande mobilisation des jeunes pour le climat","B1"
"Mon petit frère a pris le bus public pour aller jouer au football avec ses copains.","A2"
"Je crois à l'existence d'un mammifère, puissamment organisé, appartenant à l'embranchement des vertébrés, comme les baleines, les cachalots ou les dauphins, et muni d'une défense cornée dont la force de pénétration est extrême.","C1"
"Or à prendre les choses rigoureusement, l'homme est tout aussi déterminé à se mouvoir sous l'influence de causes externes qu'une pierre qui reçoit une impulsion","C2"
"Je n'ai pas très faim.","A1"
"Nous pouvons affirmer avec certitude que cette zone était utilisée comme cimetière entre le dernier quart du Ier siècle et la première moitié du IIe siècle de notre ère.","C1"
"On cherche toujours à opposer l'humain et la machine.","B1"
"Je les ai vues devant la pharmacie","A2"
"Un enseignement scolaire pour créer des liens entre les matières","C1"
"Coucou mes amis, je réunis tous ceux que j'aime bien pour fêter l'arrivée de l'été le 21 juin","A1"
"À vingt ans, le prince était d'une beauté splendide.","B1"
"Alors le Salon du Chocolat est l'événement à ne pas manquer","A2"
"Un Chat, nommé Rodilardus, faisait de rats telle déconfiture, que l'on n'en voyait presque plus, tant il en avait mis dedans la sépulture.","C2"
"Elle présente un style très cohérent, car elle a été construite assez rapidement.","C1"
"Elle fais ses devoirs puis prépare le dîner et finalement, elle regarde un film avant d'aller se coucher","B1"
"Le train de ma soeur arrive à 20h05","A1"
"En un mot : toute ma vie.","A2"
"La trap, ça reste du rap, c'est juste un petit dérivé","A2"
"Le stockage des déchets radioactifs présente un grand risque pour l'environnement.","B2"
"Tout d'abord, pourquoi ne pas considérer le travail comme une unique contrainte puisque dès son origine, cette activité est désignée comme telle","C2"
"Cet essor est lié à la mise en place de mesures fiscales favorables aux parents.","C1"
"J'ai rendez vous chez le coiffeur.","A1"
"Qu'est-ce que vous mangez pour le petit-déjeuner ?","A1"
"Et chez vous, comment va la vie ?","A1"
"Les fortunes détruites sont les chevrons des courtisanes.","C2"
"As-tu prévu quelque chose ?","B1"
"Caterina serait, selon la tradition, fille de paysans pauvres.","B2"
"C'est dramatique qu'ils aient été amnésique suite au terrible accident survenu lors des tests de laboratoire.","C1"
"Je t'ai attendu 1 heure devant le cinéma dans le froid","A2"
"À terme, plus de 300 déchetteries professionnelles collecteront gratuitement ces déchets qui seront ensuite transportés dans des centres de traitement où ils suivront le même circuit que les déchets ménagers : destruction, dépollution, puis réutilisation dans la fabrication de nouveaux équipements électroniques.","B2"
"Pour recevoir nos annonces sur votre boîte mail, inscrivez-vous sur le site de notre agence d'intérim adeki.fr.","B2"
"En attendant la retraite.","A2"
"Toi, tu peux apporter un jus de fruits.","A1"
"Je suis persuadé que la robolution va profondément modifier notre système économique.","C2"
"Il est très joyeux et il siffle.","A1"
"C'était une pièce vide et triste ; aux parois lépreuses des murs s'effiloquaient des débris d'affiches officielles","C1"
"Ces défis environnementaux, avec la mobilité internationale qui s'intensifie, les migrations de personnes et le commerce international de marchandises et de services, montrent que la préservation du bien-être revêt de plus en plus une dimension globale.","C1"
"L'enseignement des langues dans l'école française est - comment dire ça poliment","C2"
"La Semaine s'est ouverte lundi sur le parvis du Trocadéro à Paris, par un événement symbolique, en présence des adjointes pour les personnes handicapées au maire de Paris.","B1"
"Cette voiture ressemble à ma voiture.","A1"
"Le plus inquiétant et scandaleux, c'est en mathématiques : il échange ses réponses et travaux pratiques à tout l'internat contre rétribution, ce qui explique les quantités de provisions et d'objets illégaux qui dans son placard.","C1"
"Cette entreprise vient de s'installer dans la région, elle va recruter!","B1"
"La mort a figé le jeune homme dans une posture christique.","C2"
"Je passe par la Suisse.","B1"
"Comme au judaïsme, il lui oppose l'idée d'une ""jouissance sanctifiée"".","C2"
"Pour lui, parler sa langue maternelle avec ses filles, c'est surtout transmettre quelque chose de la culture danoise.","B1"
"Avez-vous quelque chose à déclarer ?","A1"
"Je vous rappelle vos rendez-vous de demain, mardi.","A1"
"Chaque été, nous nous rendons au chalet de mes grands-parents.","B1"
"Un passager peut se tenir à califourchon derrière le pilote si la motocyclette est conçue pour.","C2"
"Un instant, s'il vous plaît.","A1"
"Quand le mystère est trop impressionnant, on n'ose pas désobéir.","B1"
"Nous proclamerons notre indépendence dès que l'armistice sera signé.","B2"
"Il est bien, ce musée !","A1"
"Juste un peu.","A1"
"Or, le Code du travail stipule que pour pouvoir bénéficier d'un congé sabbatique, le salarié doit remplir une double condition d'ancienneté de trente-six mois, consécutifs ou non, dans l'entreprise et six années d'activité professionnelle antérieure","C1"
"Il a plusieurs choses à faire ce soir.","A2"
"Je vis chez Gérarda avec ma fille depuis deux ans.","A1"
"Il commence à y avoir de la pluie et du vent. C'est le moment de sortir mon manteau et mon parapluie !","A1"
"On les appelle les nouveaux pères .","B1"
"Tu veux venir avec moi demain soir au concert du chanteur M ?","A2"
"Elle entend le clapotis de vagues, le cri des enfants qui jouent, la sirène d'un bateau rentrant au port.","B1"
"C'était presque la première fois, parce qu'elle ne sourit pas très souvent.","B1"
"À 40 ans, il est usé.","B1"
"Une vieille dame : Celle-ci, c'est la Harco, là-bas dans le fond, c'est la Coucou de Rennes","A2"
"En parallèle, les romans et les films de science-fiction ont présenté des robots, comme les Transformers par exemple, aux pouvoirs surhumains.","C1"
"En plus d'une formation aux langages informatiques purs, Sayna impose aussi l'apprentissage d'une toute autre forme de code.","B2"
"Si ces tests confirment l'anomalie, un médecin du service de transfusion prendra contact et informera le donneur, au plus tard dans les dix jours qui suivent le prélèvement.","C1"
"Mais si, ça me fait plaisir d'aller à Bâle avec vous.","B1"
"Tout à coup, il y eut un hurlement, un craquement parmi les branches, et un petit homoncule rose arriva vers nous en poussant des cris.","C2"
"En 2007, moins de 8% des déchets des entreprises ont fait l'objet d'une collecte sélective. Un résultat largement inférieur à celui des déchets ménagers, qui forment la grande majorité des quelque 2 millions de tonnes de déchets électroniques produits chaque année en France, selon l'Agence de l'environnement et de la maîtrise d'énergie (Ademe).","B2"
"En Occasionnel, il s'agit de 15 manches maximum, la première équipe à gagner 8 manches l'emporte.","B2"
"Deux passions artistiques qui lui permettent d'accéder à son premier rôle au cinéma : celui d'une professeure de piano dans le film Au revoir les enfants, de Louis Malle.","C1"
"Tu vois le château là-bas ?","A1"
"On dirait qu'il y a beaucoup de travaux à faire.","B1"
"Comme il ne pouvait pas sortir, il s'enveloppa dans son manteau, se coucha à terre, et dormit comme les serpents.","A2"
"Cela suppose de totalement repenser la classe évidemment, puisque le cours, le modèle transmissif classique doit être fait à la maison, donc il faut d'autres activités en classe, des activités qui vont supposer en effet des questionnaires à choix multiple, ou éventuellement l'utilisation de boîtiers de vote, des ateliers.","C2"
"Cette notion désignait essentiellement, et de façon pragmatique, un équilibre purement mécanique entre les puissances du Continent européen, qui devait prévenir l'apparition d'une hégémonie quelconque: lorsque l'équilibre était troublé, les autres États le reconstituaient quasi automatiquement en s'alliant contre le perturbateur.","C2"
"C'est juste une petite infection, on va vous soigner.","B1"
"Et Forestier, presque couché sur le canapé, une jambe repliée sous lui, la serviette glissée dans son gilet pour ne point maculer son habit, déclara 151 tout à coup, avec un rire convaincu de sceptique : ""Sacristi oui, on s'en paierait si on était sûr du silence. Bigre de bigre ! les pauvres maris !""","C2"
"Au fil de retours en arrière éclairant la vie passée de l'héroïne, l'écrivaine chronique par touches la disparition successive de plusieurs spécimens.","C1"
"Les gamins, vêtus pareillement à leurs papas, semblaient incommodés par leurs habits neufs (beaucoup même étrennèrent ce jour-là la première paire de bottes de leur existence), et l'on voyait à côté d'eux, ne soufflant mot dans la robe blanche de sa première communion rallongée pour la circonstance, quelque grande fillette de quatorze ou seize ans, leur cousine ou leur soeur aînée sans doute, rougeaude, ahurie, les cheveux gras de pommade à la rose, et ayant bien peur de salir ses gants.","C2"
"Quel dommage que personne ne veuille faire de discours pour son départ en retraite la semaine prochaine.","B1"
"Neuf militants de l'ONG, vêtus de jaune ou de blanc, ont escaladé, vers 9 heures du matin, le grillage du tarmac de l'aéroport et se sont déployés autour d'un avion Boeing 777 de la compagnie Air France, stationné au sol et sans passager à bord.","C1"
"Les enfants étaient allés dans le bois des chênes pour couper des branches et se faire des couronnes en feuilles à la manière des empereurs romains.","B2"
"La corruption se ressent à différents niveaux: les salaires sont si bas que les employés sont tentés d'accepter des pots-de-vin pour approuver des plans d'exploitation qu'ils n'ont jamais vus.","B2"
"J'ai eu soif et j'ai pris un café","A2"
"Pourtant, ce geste familier rappelle quotidiennement la construction inégalitaire du Monde initiée au XVe siècle.","C1"
"Votre nom, comment ça s'écrit ?","A1"
"Je reste à la maison","A1"
"Je promène le chien de ma voisine qui est en vacances.","A1"
"Il ne me laisse pas regarder la télévision.","A1"
"Eh bien alors séduis, fais ton odieux travail de technique et perds ton âme.","C1"
"La journée de dimanche a été particulièrement meurtrière avec au moins 18 morts dans les rangs des manifestants, d'après les Nations Unies.","B2"
"Le seuil de douleur est à environ 120 dB, mais l'oreille est vulnérable dès le seuil de 90 dB avec une écoute de plusieurs heures.","B2"
"La tradition nord-américaine veut qu'on se retrouve en famille pour manger une dinde farcie accompagnée d'une purée de pommes de terre, de patates douces, d'une gelée de canneberges et une tarte à la citrouille","B2"
"Tu es toujours étudiant ?","A1"
"Avec les prévisions météo, on peut savoir quel temps il fera le soir, le lendemain ou dans la semaine","B1"
"Le concept est simple : chaque ménage peut déposer son appareil hors d'usage contre l'achat d'un neuf chez le même distributeur.","B2"
"Je suis déçu que la réunion d'hier se termine de cette manière.","B1"
"Je vous coupe les cheveux comme cela ?","A1"
"Pourquoi il ne parle pas ?","A1"
"Plusieurs caractéristiques des anciens rapports sociaux ont été conservées - notamment l'interdisciplinarité (on trouvera ici des contributions d'économistes, de sociologues, de politologues, de démographes) et le plurilinguisme (le rapport est publié en allemand, en français et en anglais, afin d'ouvrir et d'internationaliser le débat).","C1"
"Mes plus subtils efforts s'inanisèrent devant le parti pris mutiste du père de Georges.","C2"
"Le restaurant est sur votre gauche","A1"
"À mi-parcours, il doit souvent faire demi-tour","B2"
"Bientôt, ce sera au tour des entreprises de bénéficier d'une telle possibilité, qui devrait permettre de collecter et de recycler près de 70 000 tonnes de déchets professionnels.","B2"
"En attendant, pour le remplacer, je vous présente notre nouveau cuisinier.","B1"
"Le piment végétarien, que l'on appelle aussi piment végétal, est un incontournable de la cuisine antillaise","C1"
"Le 24 décembre est le jour du réveillon","B2"
"Il a fait construire en plus une belle véranda contenant une bibliothèque, pour profiter du soleil et d'une vue sur le jardin","B1"
"L'engouement pour les potagers s'inscrit dans le mouvement du développement de l'autonomie alimentaire, un mouvement accentué par cette crise du coronavirus.","B2"
"Quand je l'ai vu mon coeur s'est mis à battre très fort.","B1"
"Qu'est-ce qui peut bien poser problème dans ces petits livrets pourtant plutôt attractifs pour que seuls 23, 4 % de leurs détenteurs arrivent au bout ?","C2"
"Le maître et le chien doivent bien se connaître mais aussi et surtout bien se comprendre.","B1"
"Quand je me suis levé ce matin, j'avais un mal de ventre horrible.","B1"
"Telle est l'analyse de l'Union fédérale des consommateurs qui a demandé, mardi 9 août, en dévoilant une synthèse sur le sujet une profonde inflexion dans la gestion des ressources disponibles","C2"
"Je ne crois pas qu'on doive interdire aux gens de revenir si c'est leur volonté, mais ils devraient disposer d'un logement ailleurs au cas où","B1"
"La production disparut presque totalement en France.","B2"
"J'ai de la chance d'avoir vu le spectacle plus de 500 fois","A2"
"Tu as vu mes soeurs","A1"
"Le lendemain de son 50ème anniversaire, on lui diagnostique un cancer du poumon en phase terminale avec une espérance de vie estimée à deux ans.","C1"
"Avec la lutte contre le séparatisme, une stratégie d'entrave et répressive contre l'islam radical est mise en oeuvre.","C1"
"Et lorsqu'ils commencent à ôter le plancher de la salle à manger, ils découvrent du sang coagulé.","B2"
"Il t'ordonne de partir immédiatement !","A2"
"Serait - ce que la vie semble d'autant plus réelle que toutes les illusions disparaissent, comme la cime des rochers se dessine mieux dans l'horizon lorsque les nuages se dissipent ?","C2"
"Une frange de la population s'en trouve exclue et souffre tant des conditions matérielles à laquelle elle est réduite que du regard porté sur elle.","C2"
"L'auteur souhaite encourager les femmes à s'impliquer en mathématiques.","B2"
"Je cours dans ma chambre, et je me dépêche de m'habiller et de me maquiller, puis je vais prendre le métro","A2"
"Jamais, moi je parlerai comme ça de mon père.","A2"
"Nous avons réfléchi et nous avons choisi un bonbon","A2"
"Malgré la montée des problèmes liés à l'obésité, la priorité absolue de la FAO reste la lutte contre la faim, car 840 millions de personnes continuent de souffrir chroniquement de sous-alimentation.","C1"
"Une vision qui rejoint celle de D. Méda : elle en appelle également à désenchanter le travail, c'est-à-dire à relativiser sa place dans nos sociétés au profit des activités sociales et politiques, qui développent l'autonomie et la coopération.","C2"
"Les étudiantes se seraient assises sur un banc en vous attendant.","B2"
"Quand on était petit, on apprenait à marcher.","A2"
"Mais à la fin, monsieur, quelle raison avez-vous de haïr Montfleury ?","B1"
"Autrefois, la faune et la flore partout, mais maintenant nos villes ne sont plus que des blocs de béton.","B2"
"Il eût fallu que le curé lui-même sût cette langue ; or elle était l'objet de ses mépris ; ses connaissances en ce genre se bornaient à réciter, par coeur, les prières de son missel, dont il pouvait rendre à peu près le sens à ses ouailles.","C2"
"Un chien comme Djengo est éduqué (ou dressé) pour accompagner une personne aveugle ou qui voit mal et pour l'aider dans ses déplacements quotidiens.","B1"
"Le rap, c'est plus pour moi ""boom bap"", un peu ce qui se faisait avant","A2"
"Je me souviens d'un été durant lequel nous nous étions beaucoup déplacés en caravane","C2"
"Les parents de mon mari habitent très loin de chez nous, mais mes parents ont une maison à quelques kilomètres de la nôtre","A1"
"Le vernissage aura lieu le 22 juin à la Galerie de la Calande.","B2"
"Pour moi, les médecins et les infirmières sont des héros sans costume.","A2"
"Et on ira manger une gaufre juste après, ça te dit ?","A1"
"Il est reconnu utile pour les adultes qui travaillent, surtout pour les médecins, les reporters , ceux qui doivent voyager, ou encore en cas de pépin, de panne sur l'autoroute, d'accident.","B2"
"Ma femme ma dit que tu es trés gentille.","A2"
"J'ai obtenu ce que je voulais, je suis satisfait.","A2"
"Un crime immotivé, quel embarras pour la police","C2"
"Ne pas avaler.","A2"
"Ils disaient ça : ""Mais, en fait, j'ai eu tort"".","A2"
"Vous avez bien entendu ce que le professeur a dit avant?","A2"
"Vous êtes donc à la rédaction d'Inter spécialiste des questions environnementales et nous fêtons aujourd'hui les trente ans du Conservatoire du littoral.","C1"
"Pendant que les humains bavardaient, Mimi le caniche, Fido le berger allemand et moi, on se donnait les nouvelles du quartier et on reniflait les nouveaux arrivants","C1"
"Pour être naturalisé, il faut constituer un dossier et remplir certaines conditions.","B2"
"Le départ est le seul horizon offert à ceux qui cherchent les mille écrins où le destin cache les solutions de ses mille erreurs.","C1"
"Quand il recevra cette déclaration, il constatera que tu es sincère et il s'apercevra que tu l'aimes vraiment.","B1"
"Au cours des années 1970 et 1980, plusieurs groupes environnementalistes de pays industrialisés d'Europe de l'ouest et d'Amérique du Nord ont organisé des campagnes contre la chasse aux baleines et aux phoques.","C1"
"Ces fromages sont en quelque sorte une garantie pour le bien-être des vaches et des chèvres, et pour la préservation du terroir.","B2"
"Qu'en pensez-vous ?","A1"
"En fait, ma mère préfère faire le ménage toute seule parce que moi, je casse tout.","A2"
"Et bien, pourquoi pas ?","A2"
"Il ne savait rien, sinon qu'elle se rassemblait vers Maubeuge.","B2"
"Versez peu à peu la farine dans le mélange oeuf-sucre pour éviter les grumeaux","C1"
"Fabrice se jeta après elle pour la sauver, et tous deux furent entraînés assez loin.","C1"
"Ce soir, je suis allé faire les courses pour notre pique-nique de demain : Nous allons faire une randonnée sur le plus grand volcan de l'île.","A2"
"Le corgi a l'allure d'un petit renard.","A2"
"On a dû écouter nos parents","A2"
"Nous bénéficions de moyens financiers suffisants et justifier les raisons de leur séjour","C1"
"Instinctivement je regardai ma montre : deux heures du matin.","C1"
"les dix minutes, vingt personnes sont autorisées à gravir l'escalier en colimaçon","C2"
"Tu ne devrais pas prendre le même pull que ton père.","B1"
"Je savais bien que j'étais assise depuis trop longtemps.","B1"
"Bruxelles est en droit de défendre les politiques qu'elle conduit.","B1"
"Ce qu'il aime par dessus tout, c'est le bricolage.","A2"
"Il n'y a pas eu de pluie depuis notre arrivée.","B1"
"Reprochant aux autorités administratives l'absence de politique forestière à long terme, ils profitent de la durée de leurs permis pour exploiter sans discernement tout ce qui peut se vendre afin d'accroître leurs marges bénéficiaires.","B2"
"J'ai bien aimé le film","A2"
"Jeudi, on va au restaurant pour l'anniversaire de ma soeur.","A2"
"Les vents ne se calmèrent qu'au petit matin.","A2"
"Et tous les terrains Nathalie qui ont été acquis par le conservatoire sont effectivement ouverts au public.","C1"
"Pour accroître leur compétitivité, les multinationales qui contrôlent, par exemple, les marchés mondiaux du café et de la banane, tirent sans cesse les prix d'achat vers le bas.","C1"
"Au bout du petit matin, l'échouage hétéroclite, les puanteurs exacerbées de la corruption, les sodomies monstrueuses de l'hostie et du victimaire, les coltis infranchissables du préjugé et de la sottise, les prostitutions, les hypocrisies, les lubricités, les trahisons, les mensonges, les faux, les concussions - l'essoufflement des lâchetés insuffisantes, l'enthousiasme sans ahan aux poussis surnuméraires, les avidités, les hystéries, les perversions, les arlequinades de la misère, les estropiements, les prurits, les urticaires, les hamacs tièdes de la dégénérescence. Ici la parade des risibles et scrofuleux bubons, les poutures de microbes très étranges, le poisons sans alexitère connu, les sanies de plaies bien antiques, les fermentations imprévisibles d'espèces putrescibles.","C2"
"Oui, je l'ai reçue hier.","B1"
"Je suis contente, je vais voir Amélie","A1"
"Il y a l'eau qu'on consomme en pleine conscience, en la voyant couler et celle que lon consomme, voire que l'on gâche sans le savoir, elle s'appelle ""l'eau virtuelle""","B1"
"Ce code, si l'on en jugeait par l'entêtement soudain qu'elle mettait à ne pas vouloir faire certaines commissions que nous lui donnions, semblait avoir prévu des complexités sociales et des raffinements mondains tels que rien dans l'entourage de Françoise et dans sa vie de domestique de village n'avait pu les lui suggérer ; et l'on était obligé de se dire qu'il y avait en elle un passé français très ancien, noble et mal compris, comme dans ces cités manufacturières où de vieux hôtels témoignent qu'il y eut jadis une vie de cour, et où les ouvriers d'une usine de produits chimiques travaillent au milieu de délicates sculptures qui représentent le miracle de saint Théophile ou les quatre fils Aymon.","C2"
"Ses propos ultra-monarchiques irritaient les populations qu'on voulait plonger dans le sommeil et l'incurie.","C1"
"Tu n'as pas de stylo ?","A1"
"Boum voilà, on arrive, on veut faire du vélo en famille et on a les vacances.","B1"
"Nous savions pertinemment qu'être aussi justes financièrement n'était pas normal.","B2"
"En le voyant, vous comprendez mieux.","B1"
"Il l'avait tenue là sévèrement enfermée, cloîtrée, ignorée et ignorante des choses humaines.","C1"
"Tout va bien, merci.","A1"
"A samedi !","A1"
"Hier, en raison de violents orages, des villageois ont été privés d'électricité.","B2"
"Là encore, la continuité: de tous les choix possibles, la tolérance constitue, quelle que soit l'année, la valeur ou qualité la plus souvent choisie par les enquêtes, commente le chargé de recherche à la Fondation nationale des sciences politiques.","B2"
"Ils auraient voulu que ces vacances ne finissent jamais, mais ils rentrés des souvenirs plein la tête","B2"
"Serveur : bonsoir, madame, en quoi puis-je vous aider ?","A2"
"Il y a beaucoup de désordre dans l'appartement.","A1"
"Il suffit de rester 30 minutes dans la cabine LIRVA pour être capable de se débrouiller dans toutes les situations de la vie quotidienne et dans la langue de son choix.","A1"
"Ce réseau de lieux se déploie à l'échelle européenne, non sans rencontrer des barrières linguistiques (l'allemand) ou des frontières difficiles à franchir de la France).","C1"
"Dis donc, il fait beau en ce moment ! L'été n'est plus très loin.","B1"
"Je t'aime.","A1"
"Son accent est si naturel que cela n'a posé aucun problème.","B1"
"Depuis 2006, les particuliers français peuvent recycler des déchets d'équipements électriques et électroniques grâce à la reprise un pour un .","B2"
"Après de longs efforts, il parvint à se faire aimer ; et comme il ne m'avait point caché ses revers et ses peines, il se crut obligé de me communiquer ses succès : rien n'égalait ses transports et l'excès de sa joie.","C2"
"Il joue dans le jardin avec un ballon.","A1"
"Souvent plus productif que les autres , il crée un effet fédérateur dans une équipe de travail où les petits problèmes courants sont relativisés .","B1"
"C'est quelqu'un sur qui vous pouvez compter, vous pouvez vous fier à lui.","B1"
"Une petite marque au front, des cicatrices sur le corps et une démarche légèrement claudicante étaient les seules traces visibles de l'accident qu'elle avait subi un an et demi auparavant.","B2"
